Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
February 21, 2022	1prime.ru	https://1prime.ru/state_regulation/20220222/836139903.html	эксперты спрогнозировали всплеск инфляции в россии из за санкций сша	1	Inflation in the West
February 14, 2022	1prime.ru	https://1prime.ru/state_regulation/20220218/836094178.html	эксперты оценили уровень инфляции в сша и европе	1	Inflation in the West
February 14, 2022	1prime.ru	https://1prime.ru/state_regulation/20220217/836092568.html	белый дом ожидает замедления рекордной за почти полвека инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/state_regulation/20220210/836034286.html	инфляция в сша ускорилась до сорокалетнего максимума	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/state_regulation/20220210/836029274.html	аналитики ждут ускорения инфляции в сша в январе до	1	Inflation in the West
January 24, 2022	1prime.ru	https://1prime.ru/state_regulation/20220127/835907022.html	эксперт оценил эффективность мер фрс сша в борьбе с инфляцией	1	Inflation in the West
January 24, 2022	1prime.ru	https://1prime.ru/state_regulation/20220125/835885237.html	аналитик оценил  насколько опасна для россии инфляция в сша	1	Inflation in the West
January 10, 2022	1prime.ru	https://1prime.ru/state_regulation/20220116/835787942.html	эксперт оценил шансы фрс сша побороть инфляцию повышением ключевой ставки	1	Inflation in the West
January 3, 2022	1prime.ru	https://1prime.ru/state_regulation/20220105/835699114.html	в фрс отметили рост дискомфорта от высокой инфляции в сша	1	Inflation in the West
December 20, 2021	1prime.ru	https://1prime.ru/state_regulation/20211226/835618125.html	песков оценил влияние инфляции на экономику россии и мира	1	Inflation in the West
March 7, 2022	1prime.ru	https://1prime.ru/oil/20220309/836312208.html	эксперт ждет ускорения инфляции в сша из за санкций на российскую нефть	1	Inflation in the West
February 14, 2022	1prime.ru	https://1prime.ru/News/20220218/836094060.html	в фрс сша ждут принятия быстрых мер из за высокой инфляции в стране	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/News/20220210/836035021.html	курс доллара перешел к росту к евро после данных по инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/News/20220210/836033072.html	экономисты прогнозируют максимальный темп инфляции в сша в январе	1	Inflation in the West
March 7, 2022	1prime.ru	https://1prime.ru/macroeconomics/20220310/836330998.html	инфляция в сша обновила максимум за    лет	1	Inflation in the West
March 7, 2022	1prime.ru	https://1prime.ru/Forex/20220309/836308766.html	доллар дешевеет к евро перед выходом данных об инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Forex/20220210/836035372.html	рубль прибавляет к доллару  несмотря на данные по инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Forex/20220210/836032923.html	доллар снижается к евро в ожидании данных об инфляции в сша	1	Inflation in the West
March 14, 2022	1prime.ru	https://1prime.ru/Financial_market/20220315/836384173.html	фондовые индексы сша растут на данных о промышленной инфляции	1	Inflation in the West
February 14, 2022	1prime.ru	https://1prime.ru/Financial_market/20220216/836084558.html	фондовые биржи европы снизились на опасениях по инфляции	1	Inflation in the West
February 14, 2022	1prime.ru	https://1prime.ru/Financial_market/20220216/836081193.html	фондовые биржи европы снижаются на данных по инфляции в великобритании	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Financial_market/20220210/836035230.html	фондовые индексы сша в основном снижаются на статистике по инфляции	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Financial_market/20220210/836035219.html	золото дешевеет на статистике по инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Financial_market/20220209/836025176.html	доллар дешевеет к евро и иене в ожидании данных по инфляции в сша	1	Inflation in the West
February 7, 2022	1prime.ru	https://1prime.ru/Financial_market/20220207/836009582.html	доллар дорожает в ожидании данных об инфляции в сша	1	Inflation in the West
January 17, 2022	1prime.ru	https://1prime.ru/Financial_market/20220120/835831698.html	фондовые биржи европы снижаются на данных об инфляции в еврозоне	1	Inflation in the West
January 10, 2022	1prime.ru	https://1prime.ru/Financial_market/20220112/835757204.html	биржи европы выросли на данных об инфляции из сша	1	Inflation in the West
January 10, 2022	1prime.ru	https://1prime.ru/Financial_market/20220112/835755933.html	индексы сша растут на данных об инфляции	1	Inflation in the West
January 10, 2022	1prime.ru	https://1prime.ru/Financial_market/20220111/835743413.html	фондовые биржи сша снижаются в ожидании данных об инфляции в стране	1	Inflation in the West
July 18, 2022	1prime.ru	https://1prime.ru/experts/20220719/837534271.html	инфляция в сша ускорилась до максимума  насколько фрс поднимет ставку    михаил васильев	1	Inflation in the West
July 11, 2022	1prime.ru	https://1prime.ru/experts/20220714/837482153.html	рост инфляции в сша увеличивает вероятность жестких действий фрс   михаил беспалов	1	Inflation in the West
July 11, 2022	1prime.ru	https://1prime.ru/experts/20220714/837480130.html	инфляция в сша пока не достигла пика   михаил шульгин	1	Inflation in the West
July 11, 2022	1prime.ru	https://1prime.ru/experts/20220713/837467345.html	мнение о том  что инфляция в сша в июне достигла пика  будет ошибочным   михаил шульгин	1	Inflation in the West
