Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
28 February 2022	ria.ru	https://ria.ru/20220228/ukraina-1775542349.html	в кремле назвали использование мирных жителей как живого щита преступным	True	220276	(?=.*).*	(жив)	(щит)
28 February 2022	ria.ru	https://ria.ru/20220302/lnr-1775987627.html	всу готовы прикрываться мирными жителями как живым щитом  заявили в нм лнр	True	220037	(?=.*).*	(жив)	(щит)
14 March 2022	ria.ru	https://ria.ru/20220318/radikaly-1778761821.html	небензя  радикалы продолжают использовать людей на украине как живой щит	True	222921	(?=.*).*	(жив)	(щит)
21 March 2022	ria.ru	https://ria.ru/20220322/neonatsisty-1779532186.html	неонацисты используют свыше     миллиона жителей украины как живой щит	True	222446	(?=.*).*	(жив)	(щит)
31 January 2022	informpskov.ru	https://informpskov.ru/news/379235.html	новое средство защиты от агрессивных животных создали в россии	True	37561	(?=.*).*	(жив)	(щит)
31 January 2022	informpskov.ru	https://informpskov.ru/news/379357.html	части населения нужно запретить заводить животных  уверена псковская зоозащитница	True	16082	(?=.*).*	(жив)	(щит)
7 March 2022	pda.kp.ru	https://pda.kp.ru/daily/27373/4555241/	минобороны  украинские националисты прикрывались в бою  живым щитом  из беженцев	True	327456	(?=.*).*	(жив)	(щит)
7 March 2022	pda.kp.ru	https://pda.kp.ru/online/news/4655791/	минобороны россии заявило  что украинские националисты использовали в мариуполе     мирных жителей в качестве живого щита	True	327461	(?=.*).*	(жив)	(щит)
7 March 2022	pda.kp.ru	https://pda.kp.ru/online/news/4656032/	мединский назвал военным преступлением использование украинскими националистами мирных жителей в качестве  живого щита	True	326752	(?=.*).*	(жив)	(щит)
7 March 2022	pda.kp.ru	https://pda.kp.ru/daily/27375.5/4557397/	украину лишили ума и используют как  живой щит  против россии	True	326525	(?=.*).*	(жив)	(щит)
28 February 2022	news-front.info	https://news-front.info/2022/03/02/%D0%B1%D0%B0%D0%BD%D0%B4%D0%B5%D1%80%D0%BE%D0%B2%D1%86%D1%8B-%D1%86%D0%B8%D0%BD%D0%B8%D1%87%D0%BD%D0%BE-%D0%BF%D1%80%D0%B8%D0%BA%D1%80%D1%8B%D0%B2%D0%B0%D1%8E%D1%82%D1%81%D1%8F-%D0%B6%D0%B8%D1%82/	бандеровцы цинично прикрываются жителями городов как живым щитом   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	58342	(?=.*).*	(жив)	(щит)
28 February 2022	news.rufox.ru	https://news.rufox.ru/texts/2022/03/01/370991.htm	сергей шойгу обвинил всу в использовании мирных жителей в качестве живого щита    новости	True	55858	(?=.*).*	(жив)	(щит)
28 February 2022	niann.ru	https://www.niann.ru/?id=576063	украина использует запрещенные методы  мирные жители в качестве  живого щита  новости нижнего новгорода	True	60698	(?=.*).*	(жив)	(щит)
3 January 2022	5-tv.ru	https://www.5-tv.ru/news/372063/vovrema-strelby-valmaate-vzatyh-vplen-voennyh-sdelali-zivym-sitom/	во время стрельбы в алма ате взятых в плен военных сделали живым щитом	True	51697	(?=.*).*	(жив)	(щит)
28 February 2022	informpskov.ru	https://informpskov.ru/news/381849.html	животных пристроила псковская  зоозащита  в      году	True	62526	(?=.*).*	(жив)	(щит)
6 June 2022	ria.ru	https://ria.ru/20220609/kiev-1794194182.html	киев на славянском направлении использует население как  живой щит	True	237584	(?=.*).*	(жив)	(щит)
21 March 2022	ria.ru	https://ria.ru/20220324/rezolyutsiya-1779773022.html	киев продолжит использовать людей как живой щит  заявил небензя	True	216485	(?=.*).*	(жив)	(щит)
21 March 2022	ria.ru	https://ria.ru/20220326/taktika-1780192996.html	сдавшийся боевик  азова  назвал подлой тактику  живого щита    риа новости	True	219438	(?=.*).*	(жив)	(щит)
28 March 2022	ria.ru	https://ria.ru/20220329/zalozhniki-1780766691.html	националисты удерживают в качестве живого щита более     миллиона украинцев	True	215392	(?=.*).*	(жив)	(щит)
28 March 2022	ria.ru	https://ria.ru/20220403/invalidy-1781517093.html	нацбаты использовали инвалидов как живой щит  заявила омбудсмен лнр	True	215321	(?=.*).*	(жив)	(щит)
28 March 2022	ria.ru	https://ria.ru/20220403/invalidy-1781517093.html	нацбаты использовали инвалидов как живой щит в донбассе  заявила омбудсмен	True	215316	(?=.*).*	(жив)	(щит)
9 May 2022	ria.ru	https://ria.ru/20220512/natsionalisty-1788106265.html	националисты удерживают граждан как щит по указанию запада  заявил басурин	True	208055	(?=.*).*	(жив)	(щит)
16 May 2022	ria.ru	https://ria.ru/20220520/ukraina-1789683224.html	украинские военные используют жителей городов как живой щит  заявил шойгу	True	233136	(?=.*).*	(жив)	(щит)
25 April 2022	pda.kp.ru	https://pda.kp.ru/online/news/4724232/	в городе лиман украинские боевики используют пенсионеров из дома престарелых как  живой щит	True	333159	(?=.*).*	(жив)	(щит)
2 May 2022	pda.kp.ru	https://pda.kp.ru/daily/27390/4584143/	последние новости о ситуации вокруг украины на   мая      года  боевики на  азовстали  остались без  живого щита   а директор цру испугался утечек о сотрудничестве с украиной	True	336989	(?=.*).*	(жив)	(щит)
24 January 2022	pnp.ru	https://www.pnp.ru/social/v-rossii-sozdadut-rabochuyu-gruppu-po-zashhite-detey-ot-napadeniya-zhivotnykh.html	при омбудсмене создадут рабочую группу по защите детей от нападения животных	True	31868	(?=.*).*	(жив)	(щит)
14 March 2022	mk.ru	https://www.mk.ru/politics/2022/03/18/nebenzya-radikaly-na-ukraine-prodolzhayut-ispolzovat-lyudey-kak-zhivoy-shhit.html	небензя  радикалы на украине продолжают использовать людей как живой щит	True	141756	(?=.*).*	(жив)	(щит)
11 April 2022	securitylab.ru	https://www.securitylab.ru/news/531161.php	защита apple от отслеживания обойдется facebook в    миллиардов долларов в      году	True	65596	(?=.*).*	(жив)	(щит)
31 January 2022	akm.ru	https://www.akm.ru/news/tekhnodinamika_sozdala_personalnoe_sredstvo_zashchity_ot_agressivnykh_zhivotnykh/	технодинамика создала персональное средство защиты от агрессивных животных	True	23070	(?=.*).*	(жив)	(щит)
28 February 2022	amic.ru	https://www.amic.ru/news/politika/shoygu-obvinil-ukrainu-v-ispolzovanii-mirnyh-lyudey-kak-zhivogo-schita	шойгу обвинил украину в использовании мирных людей как живого щита	True	56596	(?=.*).*	(жив)	(щит)
18 April 2022	rt.com	https://russian.rt.com/ussr/news/992821-pegov-naselenie-zhivoi-schit	военкор пегов высказался об использовании украинскими националистами населения в качестве живого щита	True	253264	(?=.*).*	(жив)	(щит)
23 May 2022	rt.com	https://russian.rt.com/ussr/news/1008983-lavrov-nacionalisty-zhivoi-schit	лавров  всу и националисты используют мирных граждан в качестве живого щита	True	249731	(?=.*).*	(жив)	(щит)
11 April 2022	regnum.ru	https://regnum.ru/news/3566780.html	пушилин  украина использует мирных жителей как живые щиты	True	390738	(?=.*).*	(жив)	(щит)
2 May 2022	regnum.ru	https://regnum.ru/news/3585123.html	ск расследует факт использования людей в качестве  живого щита  на украине	True	358125	(?=.*).*	(жив)	(щит)
6 June 2022	lenta.ru	https://lenta.ru/news/2022/06/09/ua_shield/	в днр обвинили украину в использовании живого щита на славянском направлении	True	291907	(?=.*).*	(жив)	(щит)
28 February 2022	nsktv.ru	https://www.nsktv.ru/news/obshchestvo/novosibirskaya_obshchestvennaya_palata_podderzhivaet_spetsoperatsiyu_rossii_po_zashchite_dnr_i_lnr/	общество   новосибирская общественная палата поддерживает спецоперацию россии по защите днр и лнр	True	55461	(?=.*).*	(жив)	(щит)
24 January 2022	pda.kp.ru	https://pda.kp.ru/online/news/4602716/	львова белова поручила создать группу по защите детей от нападений животных	True	328610	(?=.*).*	(жив)	(щит)
2 May 2022	riafan.ru	https://riafan.ru/23161732-myaso_tuntsa_podderzhivaet_rabotu_schitovidnoi_zhelezi_i_ukreplyaet_immunitet	мясо тунца поддерживает работу щитовидной железы и укрепляет иммунитет	True	421022	(?=.*).*	(жив)	(щит)
2 May 2022	riafan.ru	https://riafan.ru/23163365-v_istorii_net_pohozhego_sluchaya_voennii_ekspert_knutov_ob_ispol_zovanii_ukraintsev_v_kachestve_zhivogo_schita	в истории нет похожего случая  военный эксперт кнутов об использовании украинцев в качестве живого щита	True	416436	(?=.*).*	(жив)	(щит)
2 May 2022	riafan.ru	https://riafan.ru/23174752-sk_rassleduet_ispol_zovanie_natsistami_lyudei_v_kachestve_zhivogo_schita_pod_har_kovom	ск расследует использование нацистами людей в качестве живого щита под харьковом	True	405572	(?=.*).*	(жив)	(щит)
27 December 2021	ura.news	https://ura.news/news/1052524964	лавров  ер защитит россиян  живущих за границей	True	296926	(?=.*).*	(жив)	(щит)
7 March 2022	ren.tv	https://ren.tv/news/v-mire/948512-ukrainskie-voennye-ispolzuiut-grazhdanskoe-naselenie-kak-zhivoi-shchit	украинские военные используют гражданское население как  живой щит	True	33434	(?=.*).*	(жив)	(щит)
7 March 2022	ren.tv	https://ren.tv/news/v-mire/948671-kak-snaipery-azova-prevratili-zhitelei-mariupolia-v-zhivoi-shchit	как снайперы  азова  превратили жителей мариуполя в живой щит	True	28998	(?=.*).*	(жив)	(щит)
7 March 2022	ren.tv	https://ren.tv/blog/anatolii-vasserman/950207-v-obkhod-zhivogo-shchita	в обход живого щита	True	14404	(?=.*).*	(жив)	(щит)
7 March 2022	ren.tv	https://ren.tv/news/v-mire/950229-mo-rf-neonatsisty-ispolzuiut-okolo-7-tysiach-chelovek-kak-zhivoi-shchit	мо рф  неонацисты используют около   тысяч человек как живой щит	True	14403	(?=.*).*	(жив)	(щит)
3 January 2022	sibdepo.ru	https://sibdepo.ru/news/lisy-pod-trankvilizatorami-kak-zashhitniki-zhivotnyh-obyavili-vojnu-zoofotografam-iz-novokuznetska.html	лисы под транквилизаторами    как защитники животных объявили войну зоофотографам из новокузнецка                новости   сибдепо	True	44738	(?=.*).*	(жив)	(щит)
21 February 2022	military.pravda.ru	https://military.pravda.ru/news/1686408-mariupol/	минобороны рф  бойцы  правого сектора   используют жителей мариуполя в качестве  живого щита	True	59390	(?=.*).*	(жив)	(щит)
